AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,51-8013,Power Plant Operators,detailed,"1,840",4.2,,,26.89,73,37.07,"77,110",2.9,18.44,23.91,37.24,48.36,59.48,"38,350","49,730","77,450","100,590","123,710",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,51-8090,Miscellaneous Plant and System Operators,broad,30,12.4,,,0.44,2,57.21,"119,000",3.2,49.51,49.51,53.54,63.03,74.43,"102,980","102,980","111,360","131,100","154,820",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,51-9000,Other Production Occupations,minor,40,46.3,,,0.56,4,17.28,"35,940",6.7,16.30,16.51,17.34,17.34,20.04,"33,900","34,350","36,060","36,060","41,690",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,51-9190,Miscellaneous Production Workers,broad,40,49.2,,,0.53,3,17.40,"36,190",18.6,16.30,16.51,17.34,17.34,20.04,"33,900","34,350","36,060","36,060","41,690",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,51-9198,Helpers--Production Workers,detailed,40,49.2,,,0.53,3,17.40,"36,190",18.6,16.30,16.51,17.34,17.34,20.04,"33,900","34,350","36,060","36,060","41,690",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,53-0000,Transportation and Material Moving Occupations,major,90,17.7,,,1.27,9,28.58,"59,450",5.3,18.09,22.72,28.95,37.19,41.39,"37,630","47,260","60,220","77,360","86,100",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,53-7000,Material Moving Workers,minor,80,18.0,,,1.19,8,28.21,"58,670",5.3,18.40,23.01,28.95,36.89,39.44,"38,270","47,860","60,220","76,720","82,040",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,53-7060,Laborers and Material Movers,broad,70,12.4,,,0.98,6,26.10,"54,290",3.2,18.09,22.04,23.17,29.47,37.19,"37,630","45,850","48,200","61,300","77,360",,
99,U.S.,1,US,221111,Hydroelectric Power Generation,6-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,60,14.6,,,0.85,5,23.80,"49,500",3.5,17.41,20.91,23.17,29.47,29.83,"36,210","43,490","48,200","61,300","62,040",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,00-0000,All Occupations,total,"77,610",0.0,,,100.00,100,45.34,"94,310",0.4,27.47,36.86,46.33,49.99,62.53,"57,150","76,660","96,360","103,980","130,060",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-0000,Management Occupations,major,"5,370",2.3,,,6.92,69,72.73,"151,280",0.8,47.47,57.89,67.33,80.96,#,"98,740","120,400","140,050","168,400",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-1000,Top Executives,minor,"1,570",5.5,,,2.03,49,78.65,"163,590",1.1,46.99,58.92,76.41,91.56,#,"97,740","122,560","158,930","190,450",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-1010,Chief Executives,broad,110,12.1,,,0.14,3,132.77,"276,160",1.8,78.67,90.98,#,#,#,"163,640","189,240",#,#,#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-1011,Chief Executives,detailed,110,12.1,,,0.14,3,132.77,"276,160",1.8,78.67,90.98,#,#,#,"163,640","189,240",#,#,#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-1020,General and Operations Managers,broad,"1,460",5.7,,,1.88,49,74.56,"155,090",1.2,46.43,57.75,73.17,83.46,#,"96,570","120,130","152,190","173,590",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-1021,General and Operations Managers,detailed,"1,460",5.7,,,1.88,49,74.56,"155,090",1.2,46.43,57.75,73.17,83.46,#,"96,570","120,130","152,190","173,590",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",minor,220,8.7,,,0.28,8,72.01,"149,770",1.5,50.82,59.85,65.37,78.54,#,"105,700","124,480","135,980","163,360",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2020,Marketing and Sales Managers,broad,140,11.5,,,0.18,6,75.31,"156,640",1.6,50.82,60.88,72.46,81.31,#,"105,700","126,630","150,720","169,130",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2021,Marketing Managers,detailed,60,25.1,,,0.08,2,81.36,"169,220",4.1,60.44,66.43,78.28,83.30,#,"125,720","138,180","162,820","173,260",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2022,Sales Managers,detailed,80,10.2,,,0.10,4,70.95,"147,570",2.4,48.99,58.76,65.08,78.23,#,"101,900","122,220","135,360","162,720",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2030,Public Relations and Fundraising Managers,broad,80,13.1,,,0.10,3,66.28,"137,870",1.6,50.76,57.17,60.88,72.54,80.73,"105,580","118,920","126,630","150,890","167,920",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-2032,Public Relations Managers,detailed,80,13.2,,,0.10,3,66.32,"137,940",1.6,50.37,57.17,60.88,72.54,81.01,"104,770","118,920","126,630","150,890","168,490",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3000,Operations Specialties Managers,minor,"2,010",4.1,,,2.58,39,70.46,"146,560",1.6,47.80,58.05,66.42,79.51,98.06,"99,430","120,740","138,150","165,370","203,960",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3010,Administrative Services and Facilities Managers,broad,430,11.5,,,0.55,15,66.00,"137,280",1.4,45.44,57.41,62.86,77.18,86.48,"94,520","119,410","130,750","160,540","179,870",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3012,Administrative Services Managers,detailed,210,11.5,,,0.28,7,62.50,"130,000",1.6,41.12,49.09,60.95,71.46,80.69,"85,520","102,110","126,780","148,640","167,840",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3013,Facilities Managers,detailed,210,17.0,,,0.27,10,69.52,"144,600",2.1,48.61,60.26,72.20,79.39,91.23,"101,100","125,340","150,180","165,130","189,770",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3020,Computer and Information Systems Managers,broad,430,11.6,,,0.56,10,78.57,"163,420",4.1,53.05,62.93,77.59,92.13,#,"110,350","130,880","161,390","191,630",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3021,Computer and Information Systems Managers,detailed,430,11.6,,,0.56,10,78.57,"163,420",4.1,53.05,62.93,77.59,92.13,#,"110,350","130,880","161,390","191,630",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3030,Financial Managers,broad,270,8.8,,,0.35,8,73.97,"153,860",1.5,49.99,60.47,66.91,81.01,99.91,"103,970","125,770","139,180","168,490","207,820",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3031,Financial Managers,detailed,270,8.8,,,0.35,8,73.97,"153,860",1.5,49.99,60.47,66.91,81.01,99.91,"103,970","125,770","139,180","168,490","207,820",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3050,Industrial Production Managers,broad,570,9.3,,,0.73,21,67.95,"141,340",3.9,47.62,57.76,64.51,78.21,91.43,"99,040","120,130","134,190","162,680","190,180",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3051,Industrial Production Managers,detailed,570,9.3,,,0.73,21,67.95,"141,340",3.9,47.62,57.76,64.51,78.21,91.43,"99,040","120,130","134,190","162,680","190,180",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3060,Purchasing Managers,broad,80,14.9,,,0.10,3,63.39,"131,850",1.3,45.82,49.53,60.65,72.54,81.01,"95,310","103,030","126,150","150,890","168,490",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3061,Purchasing Managers,detailed,80,14.9,,,0.10,3,63.39,"131,850",1.3,45.82,49.53,60.65,72.54,81.01,"95,310","103,030","126,150","150,890","168,490",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3070,"Transportation, Storage, and Distribution Managers",broad,110,24.3,,,0.14,6,59.42,"123,590",6.7,37.05,47.77,57.28,74.65,80.59,"77,070","99,360","119,140","155,270","167,640",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,110,24.3,,,0.14,6,59.42,"123,590",6.7,37.05,47.77,57.28,74.65,80.59,"77,070","99,360","119,140","155,270","167,640",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3120,Human Resources Managers,broad,80,10.8,,,0.11,3,78.47,"163,210",1.1,57.46,60.65,77.70,81.01,#,"119,520","126,150","161,610","168,490",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-3121,Human Resources Managers,detailed,80,10.8,,,0.11,3,78.47,"163,210",1.1,57.46,60.65,77.70,81.01,#,"119,520","126,150","161,610","168,490",#,,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9000,Other Management Occupations,minor,"1,580",4.5,,,2.03,32,69.81,"145,200",1.1,47.38,57.54,63.68,80.00,98.55,"98,550","119,680","132,450","166,400","204,980",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9020,Construction Managers,broad,250,6.9,,,0.32,10,62.59,"130,190",1.6,46.40,49.42,58.98,72.28,83.44,"96,510","102,790","122,680","150,340","173,560",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9021,Construction Managers,detailed,250,6.9,,,0.32,10,62.59,"130,190",1.6,46.40,49.42,58.98,72.28,83.44,"96,510","102,790","122,680","150,340","173,560",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9040,Architectural and Engineering Managers,broad,660,6.5,,,0.85,17,74.65,"155,270",1.0,56.16,61.74,72.95,81.31,99.28,"116,810","128,420","151,730","169,130","206,500",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9041,Architectural and Engineering Managers,detailed,660,6.5,,,0.85,17,74.65,"155,270",1.0,56.16,61.74,72.95,81.31,99.28,"116,810","128,420","151,730","169,130","206,500",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9190,Miscellaneous Managers,broad,640,8.7,,,0.82,14,68.13,"141,710",2.2,45.64,51.23,62.08,80.22,98.94,"94,940","106,560","129,120","166,860","205,800",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,11-9199,"Managers, All Other",detailed,640,8.7,,,0.82,14,68.13,"141,710",2.2,45.64,51.23,62.08,80.22,98.94,"94,940","106,560","129,120","166,860","205,800",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-0000,Business and Financial Operations Occupations,major,"6,510",2.7,,,8.39,60,46.53,"96,770",0.6,29.96,37.38,47.15,53.83,63.41,"62,320","77,750","98,070","111,970","131,900",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1000,Business Operations Specialists,minor,"5,240",2.7,,,6.75,56,47.31,"98,400",0.6,30.10,37.73,47.69,58.35,63.42,"62,610","78,470","99,190","121,370","131,920",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1020,Buyers and Purchasing Agents,broad,590,7.4,,,0.77,16,42.92,"89,280",1.3,29.96,37.64,40.43,48.54,57.94,"62,320","78,290","84,100","100,970","120,510",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1020,Buyers and Purchasing Agents,detailed,590,7.4,,,0.77,16,42.92,"89,280",1.3,29.96,37.64,40.43,48.54,57.94,"62,320","78,290","84,100","100,970","120,510",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1040,Compliance Officers,broad,430,5.3,,,0.56,17,47.05,"97,860",1.7,30.13,36.26,47.15,59.59,63.05,"62,670","75,410","98,070","123,940","131,140",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1041,Compliance Officers,detailed,430,5.3,,,0.56,17,47.05,"97,860",1.7,30.13,36.26,47.15,59.59,63.05,"62,670","75,410","98,070","123,940","131,140",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1050,Cost Estimators,broad,40,30.5,,,0.05,1,45.57,"94,790",3.1,31.16,38.90,47.13,49.63,59.55,"64,800","80,920","98,030","103,230","123,860",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1051,Cost Estimators,detailed,40,30.5,,,0.05,1,45.57,"94,790",3.1,31.16,38.90,47.13,49.63,59.55,"64,800","80,920","98,030","103,230","123,860",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1070,Human Resources Workers,broad,370,8.7,,,0.47,14,42.06,"87,480",3.3,23.86,30.51,38.90,48.90,61.09,"49,620","63,460","80,920","101,710","127,070",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1071,Human Resources Specialists,detailed,350,9.3,,,0.45,13,41.45,"86,220",3.3,23.68,30.51,38.77,48.71,60.08,"49,250","63,460","80,640","101,320","124,970",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1080,Logisticians and Project Management Specialists,broad,"1,380",7.6,,,1.78,25,49.93,"103,860",1.2,35.14,38.17,48.27,60.95,64.20,"73,090","79,400","100,390","126,780","133,530",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1081,Logisticians,detailed,410,15.6,,,0.53,9,44.58,"92,720",1.4,32.40,37.79,45.03,48.68,59.04,"67,390","78,600","93,660","101,260","122,790",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1082,Project Management Specialists,detailed,970,8.8,,,1.25,20,52.18,"108,530",1.7,36.15,39.05,49.74,62.13,66.04,"75,190","81,230","103,450","129,230","137,360",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1110,Management Analysts,broad,930,7.6,,,1.20,19,46.28,"96,260",1.5,29.97,37.16,47.69,52.06,63.38,"62,340","77,300","99,190","108,280","131,840",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1111,Management Analysts,detailed,930,7.6,,,1.20,19,46.28,"96,260",1.5,29.97,37.16,47.69,52.06,63.38,"62,340","77,300","99,190","108,280","131,840",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1150,Training and Development Specialists,broad,350,7.3,,,0.45,10,49.04,"102,010",1.9,36.36,38.98,49.00,58.67,62.56,"75,620","81,080","101,920","122,030","130,120",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1151,Training and Development Specialists,detailed,350,7.3,,,0.45,10,49.04,"102,010",1.9,36.36,38.98,49.00,58.67,62.56,"75,620","81,080","101,920","122,030","130,120",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1160,Market Research Analysts and Marketing Specialists,broad,150,5.6,,,0.19,4,44.70,"92,980",1.7,29.02,36.90,46.48,56.21,61.45,"60,360","76,750","96,680","116,920","127,820",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,150,5.6,,,0.19,4,44.70,"92,980",1.7,29.02,36.90,46.48,56.21,61.45,"60,360","76,750","96,680","116,920","127,820",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1190,Miscellaneous Business Operations Specialists,broad,930,4.5,,,1.20,17,49.11,"102,140",0.9,29.74,38.90,49.20,59.94,63.43,"61,850","80,920","102,340","124,680","131,920",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,930,4.5,,,1.20,17,49.11,"102,140",0.9,29.74,38.90,49.20,59.94,63.43,"61,850","80,920","102,340","124,680","131,920",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2000,Financial Specialists,minor,"1,270",6.5,,,1.64,26,43.30,"90,070",1.2,29.36,36.41,44.29,48.73,60.54,"61,070","75,730","92,120","101,360","125,930",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2010,Accountants and Auditors,broad,730,7.0,,,0.94,19,44.92,"93,430",1.7,29.82,37.35,47.13,49.06,61.21,"62,020","77,690","98,030","102,050","127,310",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2011,Accountants and Auditors,detailed,730,7.0,,,0.94,19,44.92,"93,430",1.7,29.82,37.35,47.13,49.06,61.21,"62,020","77,690","98,030","102,050","127,310",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2030,Budget Analysts,broad,100,7.9,,,0.13,2,39.14,"81,420",1.8,27.30,30.37,37.24,46.67,51.72,"56,780","63,170","77,450","97,070","107,580",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2031,Budget Analysts,detailed,100,7.9,,,0.13,2,39.14,"81,420",1.8,27.30,30.37,37.24,46.67,51.72,"56,780","63,170","77,450","97,070","107,580",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2050,Financial Analysts and Advisors,broad,340,11.3,,,0.44,9,41.27,"85,840",1.2,29.26,33.67,38.92,48.54,51.36,"60,870","70,030","80,950","100,960","106,830",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2051,Financial and Investment Analysts,detailed,290,6.8,,,0.37,7,41.38,"86,070",1.3,29.26,33.67,39.14,48.70,50.51,"60,870","70,030","81,410","101,300","105,060",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2054,Financial Risk Specialists,detailed,**,**,,,**,**,40.67,"84,600",11.1,28.83,32.72,38.17,48.53,52.88,"59,970","68,070","79,400","100,950","109,990",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2090,Miscellaneous Financial Specialists,broad,50,14.6,,,0.07,2,39.47,"82,090",2.7,29.60,33.14,36.76,46.48,59.36,"61,570","68,930","76,450","96,680","123,460",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,13-2099,"Financial Specialists, All Other",detailed,50,14.6,,,0.07,2,39.47,"82,090",2.7,29.60,33.14,36.76,46.48,59.36,"61,570","68,930","76,450","96,680","123,460",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-0000,Computer and Mathematical Occupations,major,"3,390",11.5,,,4.37,30,49.51,"102,970",3.6,29.47,37.46,48.08,61.11,73.06,"61,290","77,910","100,000","127,110","151,960",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1200,Computer Occupations,minor,"3,150",12.3,,,4.05,29,50.04,"104,070",3.7,29.67,37.70,48.38,61.11,74.94,"61,710","78,410","100,640","127,110","155,880",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1210,Computer and Information Analysts,broad,"1,580",21.0,,,2.03,15,52.73,"109,680",5.1,30.22,38.48,49.16,62.01,78.26,"62,860","80,050","102,260","128,980","162,770",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1211,Computer Systems Analysts,detailed,"1,030",9.2,,,1.32,14,50.27,"104,560",4.0,30.05,38.34,48.80,61.11,75.01,"62,510","79,750","101,510","127,110","156,010",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1212,Information Security Analysts,detailed,550,46.5,,,0.71,6,57.32,"119,230",4.4,36.47,47.03,61.10,72.96,78.26,"75,860","97,820","127,100","151,760","162,770",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1230,Computer Support Specialists,broad,530,16.2,,,0.69,11,39.53,"82,230",3.2,22.76,29.23,37.53,47.35,59.94,"47,330","60,810","78,070","98,490","124,680",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1231,Computer Network Support Specialists,detailed,100,10.6,,,0.12,3,42.40,"88,180",2.3,27.48,32.70,38.41,48.65,62.08,"57,150","68,010","79,890","101,190","129,120",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1232,Computer User Support Specialists,detailed,440,19.5,,,0.56,9,38.90,"80,910",4.2,22.62,29.05,37.40,47.35,59.74,"47,050","60,430","77,790","98,490","124,270",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1240,Database and Network Administrators and Architects,broad,530,8.9,,,0.68,12,53.77,"111,850",2.2,36.62,46.16,49.81,61.65,75.23,"76,160","96,010","103,610","128,230","156,470",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1241,Computer Network Architects,detailed,200,9.2,,,0.26,6,59.21,"123,150",1.5,46.54,50.01,58.66,66.40,73.06,"96,800","104,020","122,010","138,100","151,960",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1242,Database Administrators,detailed,70,22.8,,,0.09,2,54.40,"113,160",7.7,34.72,38.67,50.78,62.54,78.26,"72,210","80,440","105,610","130,070","162,770",,
99,U.S.,1,US,221112,Fossil Fuel Electric Power Generation,6-digit,5,15-1243,Database Architects,detailed,60,10.3,,,0.07,1,56.27,"117,030",1.8,37.03,38.59,49.27,72.00,92.13,"77,030","80,260","102,480","149,760","191,630",,
